9277545414|54.80|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277515836|46.17|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277506700|38.76|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277554567|31.35|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277822998|25.85|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277593393|10.00|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277576875|43.56|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277573747|105.50|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277550572|25.55|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277511952|24.21|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277559329|5.00|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277528357|44.46|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277553784|60.80|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277509919|32.77|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277588878|105.50|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277564569|41.70|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277519184|44.82|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277520558|35.50|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277519455|36.50|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277513273|40.54|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277504124|10.00|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277536531|29.92|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277503321|133.49|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277519527|23.10|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277530187|116.70|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277529849|68.10|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277528575|46.80|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277562100|133.49|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277514417|49.30|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277500915|108.69|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277584993|38.00|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277563925|10.00|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277583410|158.43|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277531089|110.52|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277537647|93.86|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277535443|32.32|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277596317|92.50|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277527673|127.40|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277568588|66.88|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277574754|56.50|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277548886|72.60|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277581914|66.50|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277585206|25.55|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277598926|37.82|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277504817|28.69|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
